idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,agent5_x,agent5_y,agent5_phi,sigma,seed
4998,8.2170847534661,1.0,4.93025085207966,0.0,0.0,8.2170847534661,0.0,2.0989277010745147,0.7527382910940985,-0.003058537319280313,-0.09995321580352766,5.752673832038993,2.9905111689740997,5.972827392443642,3.3068226834997017,-4.128425223983285,2.6808244074586907,0.6349508488600963,-1.649254202111778,2.1927164096504894,0.6237471044344338,-1.4616798852047201,2.689007918047265,6.913986154473581,0.7670467309631432,4.164588299598511,0.1,1
4999,7.446804345335716,1.0,4.4680826072014295,0.0,0.0,7.446804345335716,0.0,-0.88851067868993,-0.6970061407362788,0.0014242934318216811,0.09998985642663995,2.1463901318104313,-2.2291773523699243,3.6121989284025666,3.464053550014804,-3.458178291391788,3.464374756025688,6.987702852862752,-1.6745611104888847,5.765777147244674,1.7940701846803122,-2.713838466396566,3.8811600152248844,2.407829947762301,4.097052353151139,0.8199802023583823,0.1,1
5000,8.65594076917585,1.0,5.19356446150551,0.0,0.0,8.65594076917585,0.0,6.739195354440457,-0.0323166410205733,-0.054839326239951906,0.083622056286294,-0.29410001298782795,2.1009353289049684,1.5709435978901602,8.707139892480843,-0.05738139643904158,3.6790969133424514,4.987169691118841,1.0785422685279102,3.929227469240625,3.32355904476458,1.393195952930846,5.093670717926139,0.6988811305598093,-2.287394516760476,6.115959208944202,0.1,1
5001,5.152787204652067,1.0,3.09167232279124,0.0,0.0,5.152787204652067,0.0,1.939618308321509,-1.20255558186438,0.09620701419508072,0.027280220300934813,2.867696260828506,3.0720245059891216,3.344420289987191,0.4854845050072756,-1.5063140195412477,1.61538581210638,1.6175559903186967,1.742818565017253,2.54408598840703,1.6210003986966532,0.40654675246366667,5.172202377077871,-0.10312040444399928,-0.7671653388796932,5.300956834078939,0.1,1
5002,8.406450013615515,1.0,5.043870008169309,0.0,0.0,8.406450013615515,0.0,8.39192411293026,-0.43251828153359106,-0.09126462062057544,0.04087504156551325,8.556702249736624,-0.40370294873489204,5.6940368062170625,6.263722723200022,-2.0344543366759504,2.0457609804475845,4.77964582893466,-3.8390581057208855,1.454276547778392,8.352746891034958,1.9164306303726577,2.9873646960165576,-0.5570661617155075,0.9015558254253794,4.061213909461517,0.1,1
5003,5.660428006370109,1.0,3.3962568038220655,0.0,0.0,5.660428006370109,0.0,5.574141521004689,0.6428935256694923,-0.09832929409673996,0.018203019596671862,4.187614715019708,-0.9133513156873234,5.775709556980737,1.8299295810235114,1.4378017007574093,1.7875231576055288,4.329551233744107,1.6824902639092247,1.2861208353137161,4.199375700476344,2.7399513195323393,5.003800901211962,1.249043304461861,0.9128720342092408,5.866385375792012,0.1,1
5004,8.327994372396223,1.0,4.996796623437733,0.0,0.0,8.327994372396223,0.0,7.215831585908677,0.48967212552627126,-0.08994764242423882,-0.0436969292092851,1.8827293426652547,4.3764283388950345,2.1045895781304087,2.07501778775223,2.4650516690466793,0.7645726062390492,2.800406207068545,-0.28171555835521855,5.964738529055103,3.2002150741514264,2.2047081539798956,6.248449739450827,8.312697474019345,0.7236481439939598,3.324382901983387,0.1,1
5005,8.546892781399773,1.0,5.128135668839864,0.0,0.0,8.546892781399773,0.0,7.095306582769043,0.09939607692359465,-0.09998646498791393,0.0016452413867459948,6.276895816654173,-4.622633808921916,4.98617050919257,0.3827142903668235,2.9237286250138945,5.110838177249426,-0.1695317665037459,-1.028982868235672,1.9688807553918235,3.1240374216185858,0.4032445478084813,5.374889307481163,2.004072409242668,3.9646422998835664,0.13975328975382717,0.1,1
5006,8.021159529554964,1.0,4.8126957177329786,0.0,0.0,8.021159529554964,0.0,8.070312633526413,-0.11142983130132175,-0.07561988777453693,-0.06543418504853897,5.1137415845528364,-4.231877363765409,1.7728675238250222,4.95007053074578,-0.18874861658850514,6.266459412620099,4.837708022903308,-3.4103111348719675,1.727469366815677,6.060765930329113,-2.430585860956785,1.9757244752657126,5.086164529005998,-2.6756103628684715,3.3285362700098817,0.1,1
5007,7.676460786353759,1.0,4.605876471812255,0.0,0.0,7.676460786353759,0.0,-0.11988083779460244,-0.3958583510305372,0.03534235547226091,0.09354634097425912,4.3911371218548245,-3.29653516193266,1.4071958661729027,0.4591329005450988,2.486336122166782,1.1721743666539652,6.382217839576132,-2.7842432765792586,5.240651832733887,1.2529921581236358,-3.433498891492132,1.7920150742438667,-0.3259412135088575,0.785646879314074,6.050274416312216,0.1,1
5008,7.203671040679592,1.0,4.322202624407755,0.0,0.0,7.203671040679592,0.0,0.05967299023927789,0.5457289029444712,0.04140841574465902,-0.09102386008908586,3.244125208300842,1.5711203675758907,6.087349581619873,1.6596631506657158,1.9102790841115063,4.904551042830409,5.486913691958428,-3.2258796995453296,3.875184495388151,4.7231636130220975,-0.48612817545511383,6.195355304126397,2.0900681015309788,0.8574007989193377,6.1234535291563,0.1,1
5009,7.357585161352514,1.0,4.4145510968115085,0.0,0.0,7.357585161352514,0.0,2.7582875832683547,0.7098694754611232,0.039696252035466645,-0.09178348203427844,0.5005669272071787,-0.6006777129867574,1.3045082147012017,5.067477236694722,-0.3812394650341814,0.08126942212240483,4.990790826231985,-3.513214660374157,4.453069536833666,4.052546338427865,-4.102203017605234,6.148311002682519,4.120320996428149,1.814954988724403,3.5387927788956963,0.1,1
5010,6.427741132696562,1.0,3.856644679617937,0.0,0.0,6.427741132696562,0.0,0.38536055078331377,-0.8117090387985318,0.0925956206912219,-0.037763090826988206,1.3810404835511438,0.6610607248138615,5.005093031700847,5.076491745257503,0.4336967231026864,6.043319295965364,4.357295776402347,3.3471217598031116,4.743588938226146,2.226677882102356,-2.9243281528455785,2.2054295156197643,5.1709160858836665,-2.1588329405581788,4.815938349724102,0.1,1
5011,8.661253930567783,1.0,5.19675235834067,0.0,0.0,8.661253930567783,0.0,4.934250784424681,-0.9825818646355449,-0.0675581910012055,0.07372849400770802,4.94287684017266,-1.76518327994247,4.348131726599145,1.3809725056332982,2.256561077501672,6.0210752569024875,3.471022990532784,3.1967408485052746,5.668799779456533,3.1085111675694614,-0.41125881113198615,3.088938701751515,4.95245408836196,-5.122450467985643,4.361280911160074,0.1,1
5012,6.858117039745057,1.0,4.114870223847034,0.0,0.0,6.858117039745057,0.0,0.1688483793124053,-1.2613984113892625,0.09801792032349049,-0.019811292119845985,2.8493620696982638,1.4153817955938,5.181230480019314,4.290901439331081,1.9303660277830152,0.8706946906929739,4.016676077759332,-0.7922868284812425,4.123832242974215,-0.3075799941185142,-0.04743321127593178,5.073092978689995,5.387466053182172,1.9969572247206953,5.522656516678322,0.1,1
5013,6.668045762726038,1.0,4.000827457635623,0.0,0.0,6.668045762726038,0.0,2.1438425186658705,-1.0169388117649585,-0.035531093759023816,0.09347481680264187,5.659200870849879,2.5413168350591375,4.716841376964603,2.7788673349315034,-2.322788876785267,2.8383656314565897,0.0769565356856372,-0.7208802022255363,0.4212655165451578,3.8416337934951343,-1.531258904260882,3.223505800420058,6.331458522708113,-2.2620829982260275,6.26478917864684,0.1,1
5014,8.759405194385145,1.0,5.255643116631087,0.0,0.0,8.759405194385145,0.0,3.3982456930752876,0.2809048882582368,0.06181074542070253,0.07860936172325217,2.989106165006607,-2.2625121598385136,4.05384389043538,4.884809973368638,-2.2876223685494397,5.806974808165546,5.75508557086429,2.4331495672579564,5.5013322467182615,5.506039871128643,3.6889862210164996,0.8330945159925043,3.0168366764601395,4.67625391895911,5.212690660966232,0.1,1
5015,5.262707520112999,1.0,3.157624512067799,0.0,0.0,5.262707520112999,0.0,-0.1438870029477288,-1.4092405626855007,0.0744134270212193,0.06680300800830508,2.8972748317272634,0.0313521148681394,3.355716427875179,5.014807990862474,-0.6974828471639613,3.5340970995131284,2.343521837261427,1.3246275666533878,3.532593913820007,0.4745285426248782,-2.047632146531623,4.92764230480593,1.9556474461405853,0.09596759284210023,0.7203607486244047,0.1,1
5016,5.51141202923548,1.0,3.306847217541288,0.0,0.0,5.51141202923548,0.0,0.35379133154051684,0.39519004023216686,0.09912347938152025,-0.013211201130152046,2.9514590831336385,-3.1103646798533204,2.04873493157746,0.42640152608305604,0.9463210602087074,1.7187375313708217,1.3338283472260755,-2.3410664210655154,3.677230139196676,0.9566228746843186,0.09500364948312162,6.129261394426012,2.3432248038963963,-2.93966587051562,1.9683406244668695,0.1,1
5017,6.273548528816059,1.0,3.7641291172896354,0.0,0.0,6.273548528816059,0.0,1.383266406191492,0.07550446564764046,0.09091019184090798,0.04165737653104562,2.2171291619715614,-1.9134557963572703,1.9328982918334103,5.234468766580745,2.6734239365364485,5.364351686243938,3.066300854472108,-0.8965309949269851,0.3380938879818404,1.463940491292535,1.4380238856191154,4.614622149954072,3.1213582696066724,-3.7371704576233533,1.712686250092024,0.1,1
5018,5.186716393120985,1.0,3.112029835872591,0.0,0.0,5.186716393120985,0.0,3.724702446991604,-0.02297879913979628,-0.051577164463036076,0.08567261001015979,2.77263473656598,1.4239555846743805,4.782140753977383,1.7461939008888545,0.47869333648488344,2.838670690787592,1.5148971608612753,2.2865709461207517,4.354488088352279,4.678759786309717,-0.024051231539541886,4.328194218386505,2.0078528009519903,3.045486087619009,5.9677917414446675,0.1,1
5019,6.770835621696733,1.0,4.06250137301804,0.0,0.0,6.770835621696733,0.0,5.440901414108678,0.9264971127369042,-0.09995223557418333,0.0030904051066100147,3.2482687953244236,4.032589793390556,0.6633608834317379,1.9917013657583247,-2.559301736371204,0.25681202343925386,3.2423862198850344,-0.30269627227666906,5.356369418388779,5.202730239465025,-2.5649745781171958,3.4258317062536956,7.171005408527382,1.0652273372382428,1.4394431072766167,0.1,1
5020,6.592389811041334,1.0,3.9554338866248004,0.0,0.0,6.592389811041334,0.0,5.4868666084562525,0.4233171711713326,-0.07322097511224983,-0.06810792027078269,3.2445295758080834,-3.9082027940244832,0.1227508236773003,3.178103882945686,-3.7976830502610808,0.023332741920643253,1.945791640590938,-0.43272315906850256,0.9057813911247414,6.203722378336991,-2.1710974879346785,1.7341890849390125,5.291251935614614,-0.5324434875193884,1.1832657973393774,0.1,1
5021,7.939551483345312,1.0,4.763730890007187,0.0,0.0,7.939551483345312,0.0,4.409039636979317,1.1881374924531896,0.04507057589988406,-0.08926725708821119,1.3124343844974402,3.492956416363864,2.308481046729501,5.47270432234105,-2.1140768695880725,2.4917852318808005,0.8534566880242798,-0.7333163854784589,6.015709033772995,2.4008537371282426,-1.3197732781547693,5.085991134876816,1.120081927811944,0.20980680161401966,5.842761514409606,0.1,1
5022,5.754007892205574,1.0,3.4524047353233445,0.0,0.0,5.754007892205574,0.0,-1.1933753050067253,0.8675874213323875,0.0686737055067102,-0.07269059204585997,4.742346965354553,-0.19402560864147225,1.24827777249512,4.901514352575045,0.041721560787910957,4.754733498149533,0.4342042533563193,-1.85010252240111,5.664101927274598,5.803370420893666,1.1596054166156866,4.505474826594443,1.1696196807213965,-2.549756352486938,1.618197228488423,0.1,1
5023,6.714504080086732,1.0,4.028702448052039,0.0,0.0,6.714504080086732,0.0,8.07205616291289,-0.5742683121826581,-0.03493696854238803,-0.0936984964077236,5.644077503539361,-1.9800586224873562,3.1460415803506616,1.2659686622783788,0.8680667697696739,4.530675951954224,2.598685168188223,0.33654304044715033,3.9201446957522994,4.221641017631205,2.027029329151361,6.087717021413648,5.089363740723229,-2.736768125813109,2.140625349364502,0.1,1
5024,6.46258551025796,1.0,3.8775513061547757,0.0,0.0,6.46258551025796,0.0,3.2665612273236793,1.0372630442276352,0.0737271346455821,-0.06755967448820492,4.316619743031359,1.3474872611383533,5.607710847176894,3.72109606807849,0.6836051460470609,3.087425572442806,6.189772592870493,1.8458979698693165,3.5269310792795983,5.642106074753413,-0.21870998738737288,3.462609361364453,1.395575955256687,1.4318216808110418,3.3120230402759883,0.1,1
5025,5.070331499992191,1.0,3.0421988999953147,0.0,0.0,5.070331499992191,0.0,4.833715085318488,-0.9032163704647436,-0.09354793371762299,-0.035338139412866926,1.021359793864802,2.417234250829321,5.595920627369633,2.8410432000083494,1.8944433909647391,5.04777998402941,2.057262487805904,1.7647328165195288,4.977167296070063,-0.4256469018253699,0.46049333854631974,5.806747232380279,-0.21840050718831305,-1.088764480031176,2.784944409079207,0.1,1
5026,5.271736014077991,1.0,3.1630416084467945,0.0,0.0,5.271736014077991,0.0,3.388958423228178,-1.10688990113226,-0.004792598987375855,0.09988508895198625,-0.31185021793179724,0.9469652384201673,5.728194700423981,4.409425479516908,0.2773869934554078,5.495587852440346,0.05650302610872826,0.6765351204152619,6.063814921625677,0.3641608933754177,1.2059242864414086,3.4608588936478055,0.21798102616755388,-1.5054630559793456,3.8988740739067125,0.1,1
5027,8.669554062046625,1.0,5.201732437227975,0.0,0.0,8.669554062046625,0.0,7.822879343880276,0.49269194048498366,-0.017783178483787705,0.09840609007075604,6.416349263198182,-4.714608823639589,2.9189159969977867,6.048393864514502,-2.1682808489759218,3.1588393388863034,-0.3047787208289625,-0.29511073103767915,3.27335499696627,6.343972702149113,-3.8174982563615174,2.128008351083003,1.4067035888036363,-2.971277344663073,0.7916483003086936,0.1,1
5028,6.29661975092885,1.0,3.77797185055731,0.0,0.0,6.29661975092885,0.0,6.954668268558122,0.44411710442478713,-0.09021765621027941,-0.04313669560738089,6.367427671313669,-1.3765124023752409,1.563017534186094,1.075627824855784,-0.1039321756440348,2.296857381797113,0.3998682722359299,2.253747867192848,3.7493710469925756,5.047535857187373,0.955172174719546,1.295997211844886,2.4656964813833566,-0.7497281422094865,0.11822413233731839,0.1,1
5029,7.613814822646454,1.0,4.568288893587872,0.0,0.0,7.613814822646454,0.0,1.920436429516492,-0.40354132886429306,0.09255455502284209,-0.03786362825355882,8.202949265342465,-0.9006106451253593,5.374782338055256,2.3011127352324987,-2.651655965047886,2.089994657732669,8.136834779667156,1.132177907920161,0.909216220295177,1.9580993767260721,-0.12456213890889571,4.227866012188363,4.476618324092574,-2.6538502041811043,0.629277785406417,0.1,1
5030,6.856432959591716,1.0,4.11385977575503,0.0,0.0,6.856432959591716,0.0,6.7647311404596175,-1.2507566034563258,-0.07089305298714568,0.07052783165645854,2.692833576676126,2.224750963705318,0.16728247709971183,4.65158701806169,-3.1111676958104724,6.235427514516451,6.891054878591117,1.7192669186094802,4.422617032416454,3.306806467899905,4.107881996353009,2.246920026054042,7.225129266076452,0.978099111615118,0.5598418580254276,0.1,1
5031,5.296603831904213,1.0,3.177962299142528,0.0,0.0,5.296603831904213,0.0,3.3616273860564476,-1.176199807460943,-0.08936758025324204,-0.04487132268699403,3.5324773027339007,-1.9309354307244349,0.9776398526844127,0.07375358653343023,0.3392887794647638,4.183576980769205,5.248279606329083,0.5941518602194671,3.4602568072572786,1.254273377366402,-2.7200676252137774,1.2995133791663498,3.469649192501624,-0.019950026547464635,4.8145678354900845,0.1,1
5032,7.295388093609696,1.0,4.377232856165818,0.0,0.0,7.295388093609696,0.0,3.3374001254559413,0.6947575596790543,0.07266690493528095,-0.06869876947316335,6.056128168030751,-2.973634711504448,3.5806496953227187,1.549560803984129,3.3673879725833564,1.7461801715303094,1.4282099440301663,-0.33484335846949537,1.204182916272644,1.8145812157947225,-3.0281426184224562,3.24209425462039,2.545686111485214,-0.020088826467575118,4.185923756033291,0.1,1
5033,8.45314876329219,1.0,5.071889257975314,0.0,0.0,8.45314876329219,0.0,6.439118037311607,0.7885049766836749,-0.09398707047038601,-0.034153046487754135,5.835193017207535,-2.005451053527522,2.466975447335067,9.05599901701236,1.0882939101850422,6.260504851210518,7.256221590553064,-0.48970637207512957,2.0590395567648447,3.4201551548218516,-0.8865900590144983,1.6185941797669858,1.1176974592572062,-0.8581268345435142,0.5390261254730591,0.1,1
5034,8.711926386500853,1.0,5.227155831900512,0.0,0.0,8.711926386500853,0.0,1.9984805171488798,-1.2974252925705798,0.09465095217074293,-0.03226758827634525,7.314763166541674,3.2576969437615277,5.072908989485074,3.6913147160997846,-4.632492173309144,1.8833681150786634,6.486528989962073,-2.2766450451363625,2.125031365096336,4.372737233615866,-4.394881519916389,3.6380599907598343,8.084215678404057,0.002836658575506978,2.3443268592101503,0.1,1
5035,7.227117550915843,1.0,4.3362705305495055,0.0,0.0,7.227117550915843,0.0,4.786019349197381,0.4827872471353243,-0.0991241384814785,-0.01320625496894087,2.742913193671886,2.5828871356001155,6.280545287969683,3.1128323720209057,3.3230208444386986,4.6204534905501315,1.210059077394293,-1.673611083220972,1.4768173309041654,7.426218274197918,-1.8593483442751766,4.900972914439187,0.4041535202620925,0.02882813763698547,4.721808528351832,0.1,1
5036,7.340908674139769,1.0,4.404545204483861,0.0,0.0,7.340908674139769,0.0,1.2417055910716193,-0.7596607558607107,0.0968540574345429,0.02488556928153879,5.113653844595367,2.075808990382499,1.1166399325623921,4.862270464092875,1.7727207115533992,5.8125830014999345,1.7377463185753166,1.896758270861399,2.638191288823481,1.7114225830513627,2.2904257211712027,2.127682595230688,1.867585519243749,-0.9192983384428383,3.0540891049660512,0.1,1
5037,7.27188466748654,1.0,4.363130800491923,0.0,0.0,7.27188466748654,0.0,1.4077943681681233,0.6061772051272927,0.03670028827153222,-0.09302198041746067,7.379738007443418,1.0904128855190547,5.481072924237757,4.651195226521077,2.56150304837266,1.9266397301871687,3.6837079848206433,1.6369942836861726,2.195977203910039,1.2611831815139283,0.30136043224621434,1.7704856540622176,5.372832543117881,3.18031049571981,2.967705178975234,0.1,1
5038,5.029489421057663,1.0,3.017693652634598,0.0,0.0,5.029489421057663,0.0,6.223126575329867,-0.8413353939360184,-0.05648391784939373,-0.08252010072935528,5.3524137901779945,0.5004113244088768,0.9160482936301846,5.4084650440903665,0.019444789486184496,4.292559652785474,1.9254565212736434,-1.003893906258792,0.8228382441838253,0.3786245381256408,-0.5935972404831857,4.4129616325787975,4.656971364993552,1.7859362856712857,3.0368767987617478,0.1,1
5039,6.897181305253719,1.0,4.138308783152231,0.0,0.0,6.897181305253719,0.0,1.924774693750417,-0.9382278813534666,-0.04710993727579149,0.08820801443106513,3.128236090053279,0.09852873911955048,4.541541183181459,3.9924004653054492,0.42103318880426643,4.3163038257286725,-0.10908203147188589,2.113005551922601,4.30298563655386,0.7022477528857265,-0.397655457966259,1.031851413566615,3.2867402313996115,0.8064750059139596,4.268358123829181,0.1,1
5040,7.913150815371415,1.0,4.747890489222849,0.0,0.0,7.913150815371415,0.0,9.342401733320703,-0.16597971088670577,-0.006224272491896208,-0.09980610418179153,1.3803331610853076,2.558753947090077,3.9477795833024873,8.188683625295528,1.450783214049995,0.8838833334899728,3.9035977311678125,-3.390504381339103,4.981825763359321,8.185558873851372,-1.666858973730103,0.38382440307252935,4.543033640812776,-0.8947184585897523,2.2935766368659536,0.1,1
5041,5.6584566819378495,1.0,3.3950740091627094,0.0,0.0,5.6584566819378495,0.0,-0.5491247250872405,-0.2379781036042194,0.09963470233130031,0.008539677473604046,2.445849802480688,0.5831115234793876,1.277662566444694,3.198888259884378,-2.629068472150592,4.607873239958207,2.0262798713525174,3.19822362901973,1.116846241217862,0.9264884370988413,-1.965696287633331,3.691788065727507,0.0417668685473096,1.1819178835615554,5.6036534332853725,0.1,1
5042,8.88134774915393,1.0,5.328808649492358,0.0,0.0,8.88134774915393,0.0,7.097222348443751,1.1487608658205462,-0.06384607012376325,0.07696544243848343,2.5041049648532296,-3.7748885323013477,1.4940560836344483,7.963028508951631,0.5103401607533757,5.0307365669212,2.649808677932201,-0.1202460239674918,4.249723979778694,2.5125554341805127,3.6891386078611976,1.248417344790947,3.40154615137667,-1.3492956569205083,3.7458418543913807,0.1,1
5043,6.470972766096281,1.0,3.8825836596577687,0.0,0.0,6.470972766096281,0.0,4.6064304512813,-0.6616566793076504,-0.04062280594703605,0.09137717240640275,0.6907108427977398,0.5772550793217454,3.1256997686859624,2.765014388180576,2.393570344939258,5.0187922655069,2.9068767766746126,0.2411437909821408,2.3595710443965237,3.8057169560478856,-1.9951963585746295,5.505976972754176,5.502792796375029,-1.9424743145403365,4.374443690334737,0.1,1
5044,6.358014797230355,1.0,3.814808878338213,0.0,0.0,6.358014797230355,0.0,1.9365793476771338,0.3775352839409214,0.06254988438897509,0.07802250933497239,-0.42950110334307334,0.21598154285757315,3.5626848556862596,5.0091487168101425,3.035827382876246,3.9176212189097,3.5464148369914343,-0.869116199199099,0.8510656577743918,6.016162251271463,-2.490161024466275,4.223984518185088,0.8067493383910915,-0.9256228405482283,4.04804515374781,0.1,1
5045,8.512827746736122,1.0,5.107696648041673,0.0,0.0,8.512827746736122,0.0,3.397401141025143,-0.8415185965095499,0.09985065503607712,-0.005463212321183046,2.071691083487397,1.2073706335696412,4.765854094279878,6.919097960151921,-1.956031501922261,5.143945217210195,6.672043052689997,-1.8318550166642045,4.836839789331581,1.3098342091443076,-1.761008522822006,0.8119979720515212,8.842647171576242,-1.8170502539356068,1.5946800503202005,0.1,1
5046,6.64061278098443,1.0,3.9843676685906577,0.0,0.0,6.64061278098443,0.0,7.814581098910551,0.24343973948437247,-0.09774351222188399,0.02112358441482919,0.29001748287867857,-1.623891559307984,0.3828294150205219,5.007773549038048,-0.31412086275755846,3.494219527142854,2.0100728117600744,0.2066125804633985,2.760484339523919,6.790856095196176,-0.5918767716449169,2.206885695490593,-0.0348810454233317,-0.8000690384130371,2.5043065727768936,0.1,1
5047,5.6068755010858755,1.0,3.364125300651525,0.0,0.0,5.6068755010858755,0.0,-0.363839594692201,-0.9144932180159443,0.09495023734971075,-0.03137598488069489,0.3833685305022958,-1.3888493778906081,4.148121096001572,2.2029469386456535,-1.9767345037212791,0.377580612306624,4.710529047981463,-0.41608739883671825,0.6845194080406044,3.771332986566299,-0.48709225461635663,1.712422571787217,2.026119315441014,-3.246456793787592,4.981624385072124,0.1,1
5048,5.9304567319157915,1.0,3.5582740391494747,0.0,0.0,5.9304567319157915,0.0,-0.8145157083284094,0.43259042930008496,0.09999997540236685,-7.013933293442082e-05,2.384202299430337,-2.415408568062024,6.131539276970774,-0.055009208574860136,1.0290676859237389,5.188673507030198,3.553645494604873,0.5175861370707325,5.299072362112542,0.9640685442889536,-2.4425263677363733,0.7377351974558873,4.00941559759287,0.4300582183772288,3.161996990601551,0.1,1
5049,6.189554532155238,1.0,3.7137327192931426,0.0,0.0,6.189554532155238,0.0,1.8981395284871745,-0.7530616620717866,0.01693564614867891,0.09855548634919692,6.633860138003227,-0.5686253212672647,0.5007642047956826,4.126449772315963,-1.8071871838902491,3.592088595461364,3.7413839303883414,-2.250165253853303,5.211703197270073,5.800875215905633,1.9187371921737422,0.19628304846828473,2.223577398460159,-2.699010375929143,3.845029716367139,0.1,1
5050,8.14275071336983,1.0,4.885650428021898,0.0,0.0,8.14275071336983,0.0,5.056801330017352,0.4274540347146323,-0.09990371643021677,0.0043871908359264114,0.2564802647953308,-2.3448277441351117,1.4672885004236067,1.7987189755039985,2.4827526786140885,4.645367381470864,0.45711366953960697,1.4200782829547864,4.957864207160308,0.17704124493228646,2.458870554409747,4.092984603942328,6.572941256915854,-0.4345430238876154,0.8840708253966523,0.1,1
5051,5.073429743246402,1.0,3.044057845947841,0.0,0.0,5.073429743246402,0.0,0.23848910772829615,-0.8546898228437674,0.09520588520067956,0.03059149265980701,2.373405937167832,-1.2366075944920838,4.761388460540243,2.969782568057096,1.271420212924235,3.0417808152974657,2.9174386070236658,-0.5103832831298298,5.453377207032054,3.361970285424138,0.8079201713235226,3.8358169522060424,2.6804806765154217,0.9192532589520752,3.961976953488404,0.1,1
5052,6.648386815880127,1.0,3.9890320895280764,0.0,0.0,6.648386815880127,0.0,4.532562720255869,-1.0724933514435273,-0.07339568015325508,-0.0679196152436178,4.965982360416097,2.7015592657056846,1.1476354965900823,5.596312635630667,-0.7449180262202858,5.195241204957552,1.541540172422962,0.3212769917352036,5.4667729756144094,1.9241363607704163,2.3795864084175333,5.313881138280283,4.9420812806333565,-0.28009090205461706,3.2110793153367747,0.1,1
5053,6.63931036591018,1.0,3.9835862195461083,0.0,0.0,6.63931036591018,0.0,4.943432793708217,-1.250071177702507,-0.09057689032481203,0.04237719833928352,1.6036727073429413,-1.276368060845991,5.5289492224324315,3.0972380514016096,-3.702538831521917,1.2897130808782606,2.21511819165628,1.4273035302854153,4.833194815512552,2.856172104585054,0.08668648220232253,3.446057915775492,2.399595937115845,1.2727464202899754,5.739100338346867,0.1,1
5054,5.801166463399214,1.0,3.4806998780395286,0.0,0.0,5.801166463399214,0.0,4.274609671572901,-0.6511807575101101,-0.09670370280321877,-0.02546357916999763,3.261897166141306,3.3663499874618372,1.7300707961060067,3.287106494873889,0.12361591879384601,4.854116358689943,0.38758871646126636,-0.8230416811816816,4.343536024350731,2.899295429706779,-0.4115745588926739,1.5077265032753702,1.533738937631455,-2.6974795518429753,6.176087606507445,0.1,1
5055,6.509937304885087,1.0,3.905962382931052,0.0,0.0,6.509937304885087,0.0,-0.8326976476632862,-1.0147913381838185,0.06852757556197188,0.07282836938719853,5.404915502713598,-2.7793244642095774,0.5629538326366014,1.0547252422457443,-2.498802676513608,1.0516668750201232,2.1541844281657143,-3.492808189107682,2.6826127160253885,0.418903955227798,-1.8957867014358714,3.8355824597513513,4.317705452778428,-2.170744814867757,0.6261101420038359,0.1,1
5056,7.902984993368213,1.0,4.741790996020927,0.0,0.0,7.902984993368213,0.0,4.349783863849552,-0.6629345173824622,0.045020074105485176,0.08929273726085803,1.6728683643135378,1.9920849048122196,3.864755587274921,0.2021206064775556,1.6661720193334315,0.25534111006271076,1.0045334610332586,-1.2031429187238887,0.42984513928091184,2.024323331549086,-3.479087027479992,1.218454828634328,3.738563598024262,2.1142296644854253,3.0438379235604773,0.1,1
5057,8.939777584238636,1.0,5.3638665505431815,0.0,0.0,8.939777584238636,0.0,2.1856730691758974,-1.2053610983025251,0.09970642271123661,-0.007656975259735506,4.096127975062546,0.09058491759494601,2.235094093619503,3.388278992406545,5.059311383929556,5.876844773060729,5.599528252213885,-1.542031528987318,4.706144632559739,3.4325510426015304,-1.7642388171259844,1.138936573507981,3.8763649285882176,3.793882820425498,3.5586868368179694,0.1,1
5058,6.202058202329265,1.0,3.721234921397559,0.0,0.0,6.202058202329265,0.0,4.2165269344299325,1.0956069096541676,0.032072668590516266,-0.0947171786397954,4.797431202893067,0.28557069446378297,0.2357101310048708,4.442997296226559,0.9506853153830256,0.44057889682229334,2.4071838352333064,1.969504426831799,0.8462837833369536,0.634435070469638,-1.4541079532833914,5.099991340467377,2.8553173361210664,2.0098466820829772,2.7847891652912122,0.1,1
5059,8.731775333116676,1.0,5.239065199870006,0.0,0.0,8.731775333116676,0.0,9.014557601850807,-0.6723857612640582,-0.09949107756540768,-0.010075985553484795,1.6815374691001153,0.4437923648810041,2.5551881695981717,6.117085029608005,-4.081050538030584,0.46970920002279815,4.606962625604863,1.4451185237858872,5.898443087207527,7.313369442228431,2.569103517497962,4.676354642610134,-0.47626790145152764,-0.6406235281837483,1.870766910083714,0.1,1
5060,8.017464327078859,1.0,4.810478596247315,0.0,0.0,8.017464327078859,0.0,5.827379423266171,-0.6356836240020386,-0.08207868755725015,0.05712345445505998,5.4475134579989515,-0.6755279316372483,1.7898767278329748,6.945691991180718,-1.8580934309275023,3.687620097946654,4.548794896056834,-2.0992058443456965,0.6060420864304873,0.2742780892138055,0.4863968042208382,3.405769935620555,6.296550116886367,-3.5904258915055838,4.697760122834862,0.1,1
